Numero da loja,Numero do produto,Mes da venda,Ano da venda,Quantidade vendida
34,10,3,2021,8.0
34,11,3,2021,50.0
34,12,3,2021,37.0
34,13,3,2021,22.0
34,14,3,2021,32.0
34,15,3,2021,28.0
34,16,3,2021,34.0
34,17,3,2021,27.0
34,18,3,2021,1.0
34,19,3,2021,7.0
34,20,3,2021,39.0
34,21,3,2021,5.0
34,22,3,2021,17.0
34,23,3,2021,39.0
34,24,3,2021,12.0
34,25,3,2021,10.0
34,26,3,2021,8.0
34,27,3,2021,1.0
34,28,3,2021,37.0
34,29,3,2021,36.0
34,30,3,2021,21.0
34,31,3,2021,4.0
34,32,3,2021,28.0
34,33,3,2021,30.0
34,34,3,2021,45.0
34,35,3,2021,22.0
34,36,3,2021,26.0
34,37,3,2021,35.0
34,38,3,2021,45.0
34,39,3,2021,20.0
34,40,3,2021,36.0
34,41,3,2021,35.0
34,42,3,2021,44.0
34,43,3,2021,25.0
34,44,3,2021,41.0
34,45,3,2021,33.0
34,46,3,2021,11.0
34,47,3,2021,3.0
34,48,3,2021,50.0
34,49,3,2021,34.0
34,50,3,2021,33.0
35,1,3,2021,41.0
35,2,3,2021,50.0
35,3,3,2021,49.0
35,4,3,2021,48.0
35,5,3,2021,10.0
35,6,3,2021,28.0
35,7,3,2021,45.0
35,8,3,2021,40.0
35,9,3,2021,43.0
35,10,3,2021,15.0
35,11,3,2021,26.0
35,12,3,2021,8.0
35,13,3,2021,10.0
35,14,3,2021,5.0
35,15,3,2021,48.0
35,16,3,2021,7.0
35,17,3,2021,5.0
35,18,3,2021,36.0
35,19,3,2021,45.0
35,20,3,2021,20.0
35,21,3,2021,45.0
35,22,3,2021,11.0
35,23,3,2021,36.0
35,24,3,2021,28.0
35,25,3,2021,26.0
35,26,3,2021,13.0
35,27,3,2021,42.0
35,28,3,2021,1.0
35,29,3,2021,19.0
35,30,3,2021,49.0
35,31,3,2021,23.0
35,32,3,2021,17.0
35,33,3,2021,49.0
35,34,3,2021,11.0
35,35,3,2021,15.0
35,36,3,2021,42.0
35,37,3,2021,16.0
35,38,3,2021,17.0
35,39,3,2021,36.0
35,40,3,2021,7.0
35,41,3,2021,35.0
35,42,3,2021,22.0
35,43,3,2021,43.0
35,44,3,2021,42.0
35,45,3,2021,45.0
35,46,3,2021,39.0
35,47,3,2021,50.0
35,48,3,2021,46.0
35,49,3,2021,11.0
35,50,3,2021,17.0
36,1,3,2021,20.0
36,2,3,2021,3.0
36,3,3,2021,8.0
36,4,3,2021,11.0
36,5,3,2021,35.0
36,6,3,2021,13.0
36,7,3,2021,13.0
36,8,3,2021,2.0
36,9,3,2021,4.0
36,10,3,2021,25.0
36,11,3,2021,11.0
36,12,3,2021,22.0
36,13,3,2021,5.0
36,14,3,2021,10.0
36,15,3,2021,34.0
36,16,3,2021,24.0
36,17,3,2021,34.0
36,18,3,2021,24.0
36,19,3,2021,30.0
36,20,3,2021,10.0
36,21,3,2021,12.0
36,22,3,2021,28.0
36,23,3,2021,48.0
36,24,3,2021,47.0
36,25,3,2021,0.0
36,26,3,2021,32.0
36,27,3,2021,38.0
36,28,3,2021,10.0
36,29,3,2021,8.0
36,30,3,2021,18.0
36,31,3,2021,48.0
36,32,3,2021,4.0
36,33,3,2021,7.0
36,34,3,2021,37.0
36,35,3,2021,39.0
36,36,3,2021,5.0
36,37,3,2021,28.0
36,38,3,2021,23.0
36,39,3,2021,44.0
36,40,3,2021,22.0
36,41,3,2021,10.0
36,42,3,2021,41.0
36,43,3,2021,19.0
36,44,3,2021,0.0
36,45,3,2021,5.0
36,46,3,2021,26.0
36,47,3,2021,10.0
36,48,3,2021,2.0
36,49,3,2021,28.0
36,50,3,2021,40.0
37,1,3,2021,5.0
37,2,3,2021,42.0
37,3,3,2021,14.0
37,4,3,2021,16.0
37,5,3,2021,50.0
37,6,3,2021,1.0
37,7,3,2021,44.0
37,8,3,2021,17.0
37,9,3,2021,38.0
37,10,3,2021,41.0
37,11,3,2021,43.0
37,12,3,2021,44.0
37,13,3,2021,1.0
37,14,3,2021,23.0
37,15,3,2021,26.0
37,16,3,2021,39.0
37,17,3,2021,28.0
37,18,3,2021,10.0
37,19,3,2021,8.0
37,20,3,2021,26.0
37,21,3,2021,49.0
37,22,3,2021,50.0
37,23,3,2021,30.0
37,24,3,2021,28.0
37,25,3,2021,48.0
37,26,3,2021,47.0
37,27,3,2021,30.0
37,28,3,2021,37.0
37,29,3,2021,10.0
37,30,3,2021,30.0
37,31,3,2021,9.0
37,32,3,2021,48.0
37,33,3,2021,27.0
37,34,3,2021,0.0
37,35,3,2021,1.0
37,36,3,2021,9.0
37,37,3,2021,11.0
37,38,3,2021,6.0
37,39,3,2021,40.0
37,40,3,2021,24.0
37,41,3,2021,22.0
37,42,3,2021,38.0
37,43,3,2021,43.0
37,44,3,2021,7.0
37,45,3,2021,0.0
37,46,3,2021,11.0
37,47,3,2021,34.0
37,48,3,2021,50.0
37,49,3,2021,25.0
37,50,3,2021,15.0
38,1,3,2021,24.0
38,2,3,2021,30.0
38,3,3,2021,19.0
38,4,3,2021,32.0
38,5,3,2021,12.0
38,6,3,2021,48.0
38,7,3,2021,7.0
38,8,3,2021,44.0
38,9,3,2021,4.0
38,10,3,2021,41.0
38,11,3,2021,8.0
38,12,3,2021,43.0
38,13,3,2021,7.0
38,14,3,2021,1.0
38,15,3,2021,9.0
38,16,3,2021,32.0
38,17,3,2021,27.0
38,18,3,2021,9.0
38,19,3,2021,33.0
38,20,3,2021,44.0
38,21,3,2021,42.0
38,22,3,2021,10.0
38,23,3,2021,36.0
38,24,3,2021,2.0
38,25,3,2021,31.0
38,26,3,2021,40.0
38,27,3,2021,1.0
38,28,3,2021,41.0
38,29,3,2021,6.0
38,30,3,2021,15.0
38,31,3,2021,37.0
38,32,3,2021,32.0
38,33,3,2021,22.0
38,34,3,2021,44.0
38,35,3,2021,18.0
38,36,3,2021,23.0
38,37,3,2021,35.0
38,38,3,2021,35.0
38,39,3,2021,5.0
38,40,3,2021,45.0
38,41,3,2021,31.0
38,42,3,2021,25.0
38,43,3,2021,35.0
38,44,3,2021,46.0
38,45,3,2021,19.0
38,46,3,2021,15.0
38,47,3,2021,3.0
38,48,3,2021,33.0
38,49,3,2021,18.0
38,50,3,2021,33.0
39,1,3,2021,29.0
39,2,3,2021,37.0
39,3,3,2021,16.0
39,4,3,2021,5.0
39,5,3,2021,19.0
39,6,3,2021,18.0
39,7,3,2021,7.0
39,8,3,2021,2.0
39,9,3,2021,15.0
39,10,3,2021,36.0
39,11,3,2021,25.0
39,12,3,2021,23.0
39,13,3,2021,7.0
39,14,3,2021,26.0
39,15,3,2021,48.0
39,16,3,2021,29.0
39,17,3,2021,18.0
39,18,3,2021,24.0
39,19,3,2021,27.0
39,20,3,2021,1.0
39,21,3,2021,28.0
39,22,3,2021,29.0
39,23,3,2021,32.0
39,24,3,2021,14.0
39,25,3,2021,7.0
39,26,3,2021,35.0
39,27,3,2021,26.0
39,28,3,2021,16.0
39,29,3,2021,3.0
39,30,3,2021,27.0
39,31,3,2021,8.0
39,32,3,2021,19.0
39,33,3,2021,15.0
39,34,3,2021,0.0
39,35,3,2021,6.0
39,36,3,2021,40.0
39,37,3,2021,39.0
39,38,3,2021,9.0
39,39,3,2021,46.0
39,40,3,2021,50.0
39,41,3,2021,6.0
39,42,3,2021,39.0
39,43,3,2021,39.0
39,44,3,2021,32.0
39,45,3,2021,25.0
39,46,3,2021,10.0
39,47,3,2021,12.0
39,48,3,2021,45.0
39,49,3,2021,0.0
39,50,3,2021,11.0
40,1,3,2021,18.0
40,2,3,2021,38.0
40,3,3,2021,4.0
40,4,3,2021,29.0
40,5,3,2021,2.0
40,6,3,2021,11.0
40,7,3,2021,15.0
40,8,3,2021,28.0
40,9,3,2021,17.0
40,10,3,2021,19.0
40,11,3,2021,14.0
40,12,3,2021,43.0
40,13,3,2021,34.0
40,14,3,2021,38.0
40,15,3,2021,29.0
40,16,3,2021,50.0
40,17,3,2021,0.0
40,18,3,2021,10.0
40,19,3,2021,50.0
40,20,3,2021,36.0
40,21,3,2021,1.0
40,22,3,2021,41.0
40,23,3,2021,13.0
40,24,3,2021,11.0
40,25,3,2021,23.0
40,26,3,2021,14.0
40,27,3,2021,3.0
40,28,3,2021,33.0
40,29,3,2021,50.0
40,30,3,2021,44.0
40,31,3,2021,24.0
40,32,3,2021,5.0
40,33,3,2021,46.0
40,34,3,2021,30.0
40,35,3,2021,44.0
40,36,3,2021,35.0
40,37,3,2021,47.0
40,38,3,2021,32.0
40,39,3,2021,44.0
40,40,3,2021,33.0
40,41,3,2021,1.0
40,42,3,2021,23.0
40,43,3,2021,40.0
40,44,3,2021,35.0
40,45,3,2021,2.0
40,46,3,2021,38.0
40,47,3,2021,9.0
40,48,3,2021,2.0
40,49,3,2021,13.0
40,50,3,2021,1.0
41,1,3,2021,33.0
41,2,3,2021,47.0
41,3,3,2021,45.0
41,4,3,2021,0.0
41,5,3,2021,
41,6,3,2021,24.0
41,7,3,2021,9.0
41,8,3,2021,37.0
41,9,3,2021,1.0
41,10,3,2021,38.0
41,11,3,2021,33.0
41,12,3,2021,42.0
41,13,3,2021,16.0
41,14,3,2021,26.0
41,15,3,2021,24.0
41,16,3,2021,50.0
41,17,3,2021,
41,18,3,2021,44.0
41,19,3,2021,
41,20,3,2021,8.0
41,21,3,2021,43.0
41,22,3,2021,40.0
41,23,3,2021,16.0
41,24,3,2021,22.0
41,25,3,2021,37.0
41,26,3,2021,26.0
41,27,3,2021,22.0
41,28,3,2021,30.0
41,29,3,2021,48.0
41,30,3,2021,39.0
41,31,3,2021,1.0
41,32,3,2021,19.0
41,33,3,2021,36.0
41,34,3,2021,30.0
41,35,3,2021,14.0
41,36,3,2021,27.0
41,37,3,2021,33.0
41,38,3,2021,13.0
41,39,3,2021,28.0
41,40,3,2021,45.0
41,41,3,2021,
41,42,3,2021,12.0
41,43,3,2021,20.0
41,44,3,2021,34.0
41,45,3,2021,3.0
41,46,3,2021,33.0
41,47,3,2021,
41,48,3,2021,6.0
41,49,3,2021,25.0
41,50,3,2021,29.0
42,1,3,2021,21.0
42,2,3,2021,9.0
42,3,3,2021,8.0
42,4,3,2021,18.0
42,5,3,2021,32.0
42,6,3,2021,19.0
42,7,3,2021,20.0
42,8,3,2021,30.0
42,9,3,2021,25.0
42,10,3,2021,42.0
42,11,3,2021,7.0
42,12,3,2021,35.0
42,13,3,2021,29.0
42,14,3,2021,21.0
42,15,3,2021,19.0
42,16,3,2021,7.0
42,17,3,2021,5.0
42,18,3,2021,4.0
42,19,3,2021,
42,20,3,2021,15.0
42,21,3,2021,36.0
42,22,3,2021,43.0
42,23,3,2021,28.0
42,24,3,2021,30.0
42,25,3,2021,49.0
42,26,3,2021,30.0
42,27,3,2021,31.0
42,28,3,2021,5.0
42,29,3,2021,5.0
42,30,3,2021,27.0
42,31,3,2021,47.0
42,32,3,2021,42.0
42,33,3,2021,2.0
42,34,3,2021,3.0
42,35,3,2021,46.0
42,36,3,2021,11.0
42,37,3,2021,14.0
42,38,3,2021,38.0
42,39,3,2021,1.0
42,40,3,2021,39.0
42,41,3,2021,47.0
42,42,3,2021,34.0
42,43,3,2021,39.0
42,44,3,2021,7.0
42,45,3,2021,30.0
42,46,3,2021,36.0
42,47,3,2021,3.0
42,48,3,2021,45.0
42,49,3,2021,15.0
42,50,3,2021,3.0
43,1,3,2021,46.0
43,2,3,2021,43.0
43,3,3,2021,21.0
43,4,3,2021,44.0
43,5,3,2021,43.0
43,6,3,2021,24.0
43,7,3,2021,43.0
43,8,3,2021,21.0
43,9,3,2021,41.0
43,10,3,2021,49.0
43,11,3,2021,19.0
43,12,3,2021,12.0
43,13,3,2021,6.0
43,14,3,2021,34.0
43,15,3,2021,35.0
43,16,3,2021,20.0
43,17,3,2021,40.0
43,18,3,2021,38.0
43,19,3,2021,1.0
43,20,3,2021,50.0
43,21,3,2021,50.0
43,22,3,2021,37.0
43,23,3,2021,10.0
43,24,3,2021,38.0
43,25,3,2021,50.0
43,26,3,2021,28.0
43,27,3,2021,44.0
43,28,3,2021,23.0
43,29,3,2021,12.0
43,30,3,2021,8.0
43,31,3,2021,5.0
43,32,3,2021,10.0
43,33,3,2021,37.0
43,34,3,2021,0.0
43,35,3,2021,36.0
43,36,3,2021,27.0
43,37,3,2021,38.0
43,38,3,2021,36.0
43,39,3,2021,31.0
43,40,3,2021,19.0
43,41,3,2021,4.0
43,42,3,2021,30.0
43,43,3,2021,44.0
43,44,3,2021,38.0
43,45,3,2021,35.0
43,46,3,2021,37.0
43,47,3,2021,20.0
43,48,3,2021,30.0
43,49,3,2021,48.0
43,50,3,2021,47.0
44,1,3,2021,19.0
44,2,3,2021,2.0
44,3,3,2021,8.0
44,4,3,2021,36.0
44,5,3,2021,32.0
44,6,3,2021,0.0
44,7,3,2021,41.0
44,8,3,2021,6.0
44,9,3,2021,9.0
44,10,3,2021,19.0
44,11,3,2021,19.0
44,12,3,2021,20.0
44,13,3,2021,24.0
44,14,3,2021,8.0
44,15,3,2021,41.0
44,16,3,2021,46.0
44,17,3,2021,6.0
44,18,3,2021,40.0
44,19,3,2021,1.0
44,20,3,2021,18.0
44,21,3,2021,50.0
44,22,3,2021,22.0
44,23,3,2021,49.0
44,24,3,2021,40.0
44,25,3,2021,43.0
44,26,3,2021,24.0
44,27,3,2021,38.0
44,28,3,2021,27.0
44,29,3,2021,1.0
44,30,3,2021,35.0
44,31,3,2021,12.0
44,32,3,2021,17.0
44,33,3,2021,49.0
44,34,3,2021,40.0
44,35,3,2021,47.0
44,36,3,2021,30.0
44,37,3,2021,41.0
44,38,3,2021,32.0
44,39,3,2021,28.0
44,40,3,2021,21.0
44,41,3,2021,15.0
44,42,3,2021,1.0
44,43,3,2021,27.0
44,44,3,2021,16.0
44,45,3,2021,1.0
44,46,3,2021,30.0
44,47,3,2021,22.0
44,48,3,2021,25.0
44,49,3,2021,15.0
44,50,3,2021,31.0
45,1,3,2021,12.0
45,2,3,2021,13.0
45,3,3,2021,19.0
45,4,3,2021,14.0
45,5,3,2021,23.0
45,6,3,2021,45.0
45,7,3,2021,1.0
45,8,3,2021,33.0
45,9,3,2021,32.0
45,10,3,2021,26.0
45,11,3,2021,44.0
45,12,3,2021,7.0
45,13,3,2021,11.0
45,14,3,2021,23.0
45,15,3,2021,41.0
45,16,3,2021,5.0
45,17,3,2021,50.0
45,18,3,2021,6.0
45,19,3,2021,15.0
45,20,3,2021,24.0
45,21,3,2021,23.0
45,22,3,2021,38.0
45,23,3,2021,38.0
45,24,3,2021,15.0
45,25,3,2021,21.0
45,26,3,2021,7.0
45,27,3,2021,7.0
45,28,3,2021,11.0
45,29,3,2021,35.0
45,30,3,2021,36.0
45,31,3,2021,33.0
45,32,3,2021,33.0
45,33,3,2021,26.0
45,34,3,2021,19.0
45,35,3,2021,11.0
45,36,3,2021,43.0
45,37,3,2021,8.0
45,38,3,2021,20.0
45,39,3,2021,9.0
45,40,3,2021,8.0
45,41,3,2021,37.0
45,42,3,2021,25.0
45,43,3,2021,2.0
45,44,3,2021,41.0
45,45,3,2021,4.0
45,46,3,2021,6.0
45,47,3,2021,16.0
45,48,3,2021,42.0
45,49,3,2021,21.0
45,50,3,2021,9.0
46,1,3,2021,8.0
46,2,3,2021,47.0
46,3,3,2021,33.0
46,4,3,2021,10.0
46,5,3,2021,28.0
46,6,3,2021,1.0
46,7,3,2021,5.0
46,8,3,2021,24.0
46,9,3,2021,8.0
46,10,3,2021,7.0
46,11,3,2021,25.0
46,12,3,2021,4.0
46,13,3,2021,1.0
46,14,3,2021,38.0
46,15,3,2021,18.0
46,16,3,2021,38.0
46,17,3,2021,20.0
46,18,3,2021,33.0
46,19,3,2021,6.0
46,20,3,2021,4.0
46,21,3,2021,50.0
46,22,3,2021,43.0
46,23,3,2021,31.0
46,24,3,2021,9.0
46,25,3,2021,32.0
46,26,3,2021,49.0
46,27,3,2021,36.0
46,28,3,2021,34.0
46,29,3,2021,29.0
46,30,3,2021,50.0
46,31,3,2021,48.0
46,32,3,2021,26.0
46,33,3,2021,29.0
46,34,3,2021,17.0
46,35,3,2021,32.0
46,36,3,2021,47.0
46,37,3,2021,32.0
46,38,3,2021,47.0
46,39,3,2021,45.0
46,40,3,2021,35.0
46,41,3,2021,36.0
46,42,3,2021,45.0
46,43,3,2021,4.0
46,44,3,2021,15.0
46,45,3,2021,0.0
46,46,3,2021,36.0
46,47,3,2021,23.0
46,48,3,2021,48.0
46,49,3,2021,16.0
46,50,3,2021,31.0
47,1,3,2021,39.0
47,2,3,2021,6.0
47,3,3,2021,18.0
47,4,3,2021,5.0
47,5,3,2021,23.0
47,6,3,2021,36.0
47,7,3,2021,35.0
47,8,3,2021,47.0
47,9,3,2021,50.0
47,10,3,2021,22.0
47,11,3,2021,1.0
47,12,3,2021,6.0
47,13,3,2021,22.0
47,14,3,2021,29.0
47,15,3,2021,40.0
47,16,3,2021,43.0
47,17,3,2021,48.0
47,18,3,2021,20.0
47,19,3,2021,11.0
47,20,3,2021,26.0
47,21,3,2021,0.0
47,22,3,2021,22.0
47,23,3,2021,41.0
47,24,3,2021,2.0
47,25,3,2021,47.0
47,26,3,2021,3.0
47,27,3,2021,8.0
47,28,3,2021,14.0
47,29,3,2021,34.0
47,30,3,2021,7.0
47,31,3,2021,28.0
47,32,3,2021,11.0
47,33,3,2021,36.0
47,34,3,2021,23.0
47,35,3,2021,43.0
47,36,3,2021,32.0
47,37,3,2021,34.0
47,38,3,2021,31.0
47,39,3,2021,33.0
47,40,3,2021,50.0
47,41,3,2021,41.0
47,42,3,2021,42.0
47,43,3,2021,9.0
47,44,3,2021,5.0
47,45,3,2021,49.0
47,46,3,2021,50.0
47,47,3,2021,47.0
47,48,3,2021,43.0
47,49,3,2021,6.0
47,50,3,2021,48.0
48,1,3,2021,12.0
48,2,3,2021,25.0
48,3,3,2021,27.0
48,4,3,2021,44.0
48,5,3,2021,15.0
48,6,3,2021,23.0
48,7,3,2021,19.0
48,8,3,2021,32.0
48,9,3,2021,41.0
48,10,3,2021,28.0
48,11,3,2021,2.0
48,12,3,2021,20.0
48,13,3,2021,47.0
48,14,3,2021,21.0
48,15,3,2021,12.0
48,16,3,2021,16.0
48,17,3,2021,41.0
48,18,3,2021,6.0
48,19,3,2021,6.0
48,20,3,2021,15.0
48,21,3,2021,39.0
48,22,3,2021,47.0
48,23,3,2021,49.0
48,24,3,2021,16.0
48,25,3,2021,1.0
48,26,3,2021,31.0
48,27,3,2021,1.0
48,28,3,2021,18.0
48,29,3,2021,9.0
48,30,3,2021,20.0
48,31,3,2021,44.0
48,32,3,2021,46.0
48,33,3,2021,12.0
48,34,3,2021,41.0
48,35,3,2021,37.0
48,36,3,2021,43.0
48,37,3,2021,36.0
48,38,3,2021,50.0
48,39,3,2021,45.0
48,40,3,2021,25.0
48,41,3,2021,12.0
48,42,3,2021,12.0
48,43,3,2021,18.0
48,44,3,2021,4.0
48,45,3,2021,5.0
48,46,3,2021,5.0
48,47,3,2021,48.0
48,48,3,2021,40.0
48,49,3,2021,14.0
48,50,3,2021,4.0
49,1,3,2021,32.0
49,2,3,2021,3.0
49,3,3,2021,13.0
49,4,3,2021,42.0
49,5,3,2021,35.0
49,6,3,2021,5.0
49,7,3,2021,30.0
49,8,3,2021,12.0
49,9,3,2021,13.0
49,10,3,2021,15.0
49,11,3,2021,8.0
49,12,3,2021,31.0
49,13,3,2021,48.0
49,14,3,2021,9.0
49,15,3,2021,33.0
49,16,3,2021,0.0
49,17,3,2021,23.0
49,18,3,2021,25.0
49,19,3,2021,31.0
49,20,3,2021,23.0
49,21,3,2021,21.0
49,22,3,2021,7.0
49,23,3,2021,5.0
49,24,3,2021,16.0
49,25,3,2021,20.0
49,26,3,2021,30.0
49,27,3,2021,14.0
49,28,3,2021,37.0
49,29,3,2021,10.0
49,30,3,2021,11.0
49,31,3,2021,21.0
49,32,3,2021,43.0
49,33,3,2021,50.0
49,34,3,2021,25.0
49,35,3,2021,14.0
49,36,3,2021,38.0
49,37,3,2021,23.0
49,38,3,2021,39.0
49,39,3,2021,5.0
49,40,3,2021,23.0
49,41,3,2021,2.0
49,42,3,2021,15.0
49,43,3,2021,31.0
49,44,3,2021,9.0
49,45,3,2021,9.0
49,46,3,2021,9.0
49,47,3,2021,35.0
49,48,3,2021,12.0
49,49,3,2021,6.0
49,50,3,2021,44.0
50,1,3,2021,30.0
50,2,3,2021,40.0
50,3,3,2021,27.0
50,4,3,2021,22.0
50,5,3,2021,9.0
50,6,3,2021,37.0
50,7,3,2021,1.0
50,8,3,2021,49.0
50,9,3,2021,33.0
50,10,3,2021,6.0
50,11,3,2021,23.0
50,12,3,2021,14.0
50,13,3,2021,48.0
50,14,3,2021,38.0
50,15,3,2021,4.0
50,16,3,2021,23.0
50,17,3,2021,10.0
50,18,3,2021,8.0
50,19,3,2021,16.0
50,20,3,2021,30.0
50,21,3,2021,12.0
50,22,3,2021,34.0
50,23,3,2021,31.0
50,24,3,2021,45.0
50,25,3,2021,32.0
50,26,3,2021,13.0
50,27,3,2021,34.0
50,28,3,2021,13.0
50,29,3,2021,27.0
50,30,3,2021,18.0
50,31,3,2021,17.0
50,32,3,2021,31.0
50,33,3,2021,43.0
50,34,3,2021,43.0
50,35,3,2021,7.0
50,36,3,2021,47.0
50,37,3,2021,14.0
50,38,3,2021,50.0
50,39,3,2021,50.0
50,40,3,2021,14.0
50,41,3,2021,32.0
50,42,3,2021,38.0
50,43,3,2021,31.0
50,44,3,2021,21.0
50,45,3,2021,46.0
50,46,3,2021,26.0
50,47,3,2021,46.0
50,48,3,2021,42.0
50,49,3,2021,30.0
50,50,3,2021,35.0
1,1,4,2021,8.0
1,2,4,2021,13.0
1,3,4,2021,28.0
1,4,4,2021,4.0
1,5,4,2021,24.0
1,6,4,2021,32.0
1,7,4,2021,36.0
1,8,4,2021,47.0
1,9,4,2021,3.0
1,10,4,2021,35.0
1,11,4,2021,0.0
1,12,4,2021,5.0
1,13,4,2021,49.0
1,14,4,2021,8.0
1,15,4,2021,23.0
1,16,4,2021,11.0
1,17,4,2021,38.0
1,18,4,2021,49.0
1,19,4,2021,41.0
1,20,4,2021,20.0
1,21,4,2021,17.0
1,22,4,2021,10.0
1,23,4,2021,40.0
1,24,4,2021,29.0
1,25,4,2021,24.0
1,26,4,2021,24.0
1,27,4,2021,42.0
1,28,4,2021,10.0
1,29,4,2021,44.0
1,30,4,2021,16.0
1,31,4,2021,28.0
1,32,4,2021,19.0
1,33,4,2021,12.0
1,34,4,2021,36.0
1,35,4,2021,15.0
1,36,4,2021,50.0
1,37,4,2021,41.0
1,38,4,2021,13.0
1,39,4,2021,50.0
1,40,4,2021,16.0
1,41,4,2021,2.0
1,42,4,2021,12.0
1,43,4,2021,7.0
1,44,4,2021,45.0
1,45,4,2021,22.0
1,46,4,2021,34.0
1,47,4,2021,40.0
1,48,4,2021,37.0
1,49,4,2021,18.0
1,50,4,2021,21.0
2,1,4,2021,19.0
2,2,4,2021,37.0
2,3,4,2021,12.0
2,4,4,2021,20.0
2,5,4,2021,35.0
2,6,4,2021,41.0
2,7,4,2021,7.0
2,8,4,2021,48.0
2,9,4,2021,11.0
2,10,4,2021,46.0
2,11,4,2021,10.0
2,12,4,2021,20.0
2,13,4,2021,0.0
2,14,4,2021,42.0
2,15,4,2021,41.0
2,16,4,2021,21.0
2,17,4,2021,17.0
2,18,4,2021,29.0
2,19,4,2021,46.0
2,20,4,2021,21.0
2,21,4,2021,50.0
2,22,4,2021,8.0
2,23,4,2021,32.0
2,24,4,2021,23.0
2,25,4,2021,33.0
2,26,4,2021,30.0
2,27,4,2021,0.0
2,28,4,2021,39.0
2,29,4,2021,46.0
2,30,4,2021,45.0
2,31,4,2021,9.0
2,32,4,2021,12.0
2,33,4,2021,18.0
2,34,4,2021,32.0
2,35,4,2021,27.0
2,36,4,2021,37.0
2,37,4,2021,38.0
2,38,4,2021,19.0
2,39,4,2021,49.0
2,40,4,2021,9.0
2,41,4,2021,15.0
2,42,4,2021,35.0
2,43,4,2021,34.0
2,44,4,2021,17.0
2,45,4,2021,4.0
2,46,4,2021,4.0
2,47,4,2021,33.0
2,48,4,2021,19.0
2,49,4,2021,48.0
2,50,4,2021,21.0
3,1,4,2021,44.0
3,2,4,2021,0.0
3,3,4,2021,33.0
3,4,4,2021,6.0
3,5,4,2021,49.0
3,6,4,2021,37.0
3,7,4,2021,27.0
3,8,4,2021,15.0
3,9,4,2021,29.0
3,10,4,2021,27.0
3,11,4,2021,40.0
3,12,4,2021,41.0
3,13,4,2021,33.0
3,14,4,2021,8.0
3,15,4,2021,16.0
3,16,4,2021,39.0
3,17,4,2021,44.0
3,18,4,2021,3.0
3,19,4,2021,1.0
3,20,4,2021,45.0
3,21,4,2021,10.0
3,22,4,2021,11.0
3,23,4,2021,20.0
3,24,4,2021,12.0
3,25,4,2021,13.0
3,26,4,2021,46.0
3,27,4,2021,44.0
3,28,4,2021,42.0
3,29,4,2021,8.0
3,30,4,2021,48.0
3,31,4,2021,22.0
3,32,4,2021,1.0
3,33,4,2021,44.0
3,34,4,2021,28.0
3,35,4,2021,36.0
3,36,4,2021,16.0
3,37,4,2021,47.0
3,38,4,2021,32.0
3,39,4,2021,45.0
3,40,4,2021,30.0
3,41,4,2021,1.0
3,42,4,2021,5.0
3,43,4,2021,28.0
3,44,4,2021,15.0
3,45,4,2021,11.0
3,46,4,2021,14.0
3,47,4,2021,45.0
3,48,4,2021,43.0
3,49,4,2021,16.0
3,50,4,2021,18.0
4,1,4,2021,28.0
4,2,4,2021,2.0
4,3,4,2021,18.0
4,4,4,2021,33.0
4,5,4,2021,37.0
4,6,4,2021,35.0
4,7,4,2021,12.0
4,8,4,2021,32.0
4,9,4,2021,7.0
4,10,4,2021,14.0
4,11,4,2021,20.0
4,12,4,2021,47.0
4,13,4,2021,11.0
4,14,4,2021,42.0
4,15,4,2021,41.0
4,16,4,2021,30.0
4,17,4,2021,1.0
4,18,4,2021,11.0
4,19,4,2021,49.0
4,20,4,2021,22.0
4,21,4,2021,37.0
4,22,4,2021,16.0
4,23,4,2021,35.0
4,24,4,2021,25.0
4,25,4,2021,11.0
4,26,4,2021,3.0
4,27,4,2021,46.0
4,28,4,2021,24.0
4,29,4,2021,36.0
4,30,4,2021,43.0
4,31,4,2021,28.0
4,32,4,2021,24.0
4,33,4,2021,7.0
4,34,4,2021,8.0
4,35,4,2021,42.0
4,36,4,2021,11.0
4,37,4,2021,26.0
4,38,4,2021,36.0
4,39,4,2021,46.0
4,40,4,2021,10.0
4,41,4,2021,44.0
4,42,4,2021,26.0
4,43,4,2021,37.0
4,44,4,2021,32.0
4,45,4,2021,7.0
4,46,4,2021,8.0
4,47,4,2021,48.0
4,48,4,2021,2.0
4,49,4,2021,2.0
4,50,4,2021,14.0
5,1,4,2021,11.0
5,2,4,2021,23.0
5,3,4,2021,32.0
5,4,4,2021,27.0
5,5,4,2021,26.0
5,6,4,2021,46.0
5,7,4,2021,7.0
5,8,4,2021,21.0
5,9,4,2021,32.0
5,10,4,2021,1.0
5,11,4,2021,46.0
5,12,4,2021,35.0
5,13,4,2021,28.0
5,14,4,2021,5.0
5,15,4,2021,6.0
5,16,4,2021,1.0
5,17,4,2021,27.0
5,18,4,2021,46.0
5,19,4,2021,37.0
5,20,4,2021,13.0
5,21,4,2021,13.0
5,22,4,2021,13.0
5,23,4,2021,33.0
5,24,4,2021,14.0
5,25,4,2021,28.0
5,26,4,2021,6.0
5,27,4,2021,35.0
5,28,4,2021,11.0
5,29,4,2021,37.0
5,30,4,2021,13.0
5,31,4,2021,28.0
5,32,4,2021,34.0
5,33,4,2021,44.0
5,34,4,2021,43.0
